E,pt,eta,phi
652798.0,620205.0,-0.262829,-2.45024
544121.0,538103.0,-0.0786966,-0.242947
878647.0,649115.0,-0.814161,0.114553
445245.0,82050.7,-2.37565,1.43367
524272.0,425909.0,0.616189,0.693247
80990.7,78951.9,-0.00073986,3.12969
72276.8,26626.7,1.65279,1.81084
1325930.0,399531.0,-1.86809,0.887879
356306.0,194589.0,-1.21108,0.57277
582481.0,520933.0,-0.469708,-2.34982
79453.6,27214.5,1.72507,-1.91914
181424.0,137282.0,0.767345,2.88541
96912.6,94500.5,-0.199884,2.5679
353628.0,171550.0,-1.34849,1.9278
46623.6,29001.9,-1.03945,-0.962437
433269.0,187174.0,1.48082,-2.6946
890965.0,31642.8,4.03062,-0.145902
116324.0,107445.0,0.372398,3.02809
69481.8,63944.8,0.319665,0.132092
234719.0,205624.0,-0.517613,-2.91815
362941.0,84483.6,2.13604,1.64819
494506.0,139429.0,-1.93767,0.763766
981902.0,620333.0,-1.03176,2.16365
348111.0,314664.0,-0.427822,-1.3619
295745.0,185002.0,1.04184,-2.46705
780165.0,639930.0,-0.624714,-2.81478
298252.0,272738.0,-0.351322,0.257194
83924.0,48562.5,1.12766,-1.75809
1505800.0,866219.0,1.1493,0.602778
483074.0,247881.0,1.27212,-2.03509
134444.0,105579.0,0.698605,1.14159
725809.0,250120.0,-1.72663,1.37018
113884.0,68702.5,1.0873,1.70096
308327.0,294661.0,-0.285335,0.760363
839113.0,589707.0,-0.876707,-0.324937
135552.0,44716.6,1.77085,1.76617
52143.3,28959.6,-1.18769,-2.63591
103464.0,87100.5,0.595121,1.44817
136236.0,94469.6,0.89703,-1.30012
775090.0,604682.0,-0.732226,-1.89662
314205.0,215709.0,-0.914062,0.48323
394187.0,33999.7,3.14165,1.56779
652689.0,629266.0,-0.110498,0.997947
71161.4,42474.4,1.09201,1.34701
1777880.0,341972.0,-2.3302,-0.605661
544621.0,427898.0,-0.687248,0.244579
811175.0,270122.0,-1.76133,-1.72489
489390.0,75067.0,2.56115,-2.54852
208838.0,92305.9,1.45325,1.18114
274858.0,199266.0,-0.836698,-0.307282
82767.3,56387.4,-0.927429,-2.00772
36844.7,35330.6,-0.279195,1.08028
531791.0,326286.0,1.06588,-2.86267
79620.1,29662.7,1.63946,-1.86263
85162.3,39284.5,1.40354,-0.95418
330539.0,196948.0,-1.09627,-0.707795
456104.0,401090.0,-0.493112,1.74386
47574.2,39447.5,0.601512,-2.98928
25671.6,25337.5,0.0782047,0.280179
63979.9,61466.1,-0.251806,-2.68004
159620.0,126109.0,0.689218,0.364661
283591.0,250536.0,0.497772,3.0294
857383.0,748909.0,0.495157,-1.08343
144144.0,68746.5,1.36848,3.0885
48732.8,23533.1,1.35168,-0.921644
941533.0,908546.0,0.265503,-0.791265
327152.0,282536.0,-0.550564,2.11868
41990.6,40480.7,-0.260165,-0.443091
409837.0,404884.0,-0.102595,-0.805275
366820.0,286167.0,0.727989,2.78301
40260.1,34340.8,0.520401,1.40869
227279.0,81452.0,1.68448,1.89018
651147.0,356518.0,-1.20921,-0.256333
435345.0,412945.0,0.316053,2.22394
39702.1,36210.3,-0.348892,-0.234244
103254.0,97968.2,0.147655,1.79345
686727.0,573414.0,-0.616619,-0.345905
93475.9,85530.5,-0.420747,1.14019
452000.0,25720.9,3.55861,1.17661
1325780.0,1084350.0,0.647618,2.54196
373965.0,310930.0,-0.619811,-2.48811
170420.0,165861.0,-0.149077,-0.339588
121506.0,68163.2,1.17855,0.718178
76886.8,46147.4,-1.08127,1.51891
90669.0,67346.3,-0.797627,1.73031
123271.0,102711.0,-0.613034,-0.816336
97214.5,95686.1,0.122975,-2.5508
531634.0,24714.4,3.76108,-0.625306
721614.0,22347.5,4.16767,-1.35579
690591.0,26545.1,-3.95147,1.05301
1715310.0,1235360.0,0.838941,-2.27464
1029230.0,940567.0,-0.425524,-0.298194
208300.0,54334.3,2.01911,0.344641
901926.0,664396.0,-0.796164,-1.83046
372277.0,301517.0,-0.660951,0.255214
342491.0,340977.0,0.0391409,-0.36748
1278590.0,931455.0,0.832136,-0.16508
246844.0,143559.0,-1.13144,-2.1345
71274.2,28484.1,-1.56393,-1.01264
179962.0,41022.2,2.15734,-2.68364
906798.0,736738.0,-0.664156,1.96112
646151.0,521004.0,-0.676352,0.988898
769596.0,110262.0,2.63085,-0.633562
733939.0,613738.0,-0.610541,0.978233
451119.0,363749.0,-0.677087,2.12558
70195.8,68786.5,-0.123943,-0.059665
78583.2,61097.0,-0.728552,2.70925
508652.0,485182.0,-0.27945,2.50049
935916.0,846718.0,-0.445292,-2.35904
324949.0,80914.5,2.06749,2.39516
233949.0,157329.0,0.939649,1.28607
121767.0,103386.0,-0.574387,-2.12755
505722.0,448184.0,0.488165,-3.07073
836685.0,124238.0,2.59471,-0.527878
1185440.0,215932.0,-2.38666,-1.96645
68027.8,23499.7,1.72283,0.871601
104942.0,102906.0,-0.0512657,-2.90734
92141.0,84266.2,-0.336661,-1.80814
2323370.0,853258.0,1.65881,1.71266
1366830.0,65444.6,3.73154,-2.83764
235500.0,177034.0,0.790227,3.04612
133165.0,35134.8,-2.00465,2.0312
1193330.0,757878.0,1.02052,2.0511
319206.0,76225.4,-2.11018,1.26638
182447.0,163911.0,-0.458162,-1.58293
157191.0,152135.0,0.198553,-3.03943
539008.0,512691.0,-0.308378,-0.0615504
1107740.0,888048.0,0.687928,-0.802091
498263.0,400317.0,-0.650604,-0.889689
503252.0,390396.0,-0.712923,0.698628
828942.0,815040.0,0.144458,-0.302264
47568.4,43720.4,0.391198,0.207423
179317.0,66459.8,1.64426,0.26346
466306.0,418860.0,0.464026,-2.30631
462609.0,258650.0,-1.1847,0.683306
193791.0,67729.3,-1.70701,0.685044
141031.0,118379.0,0.559947,2.8587
29527.9,26451.8,-0.41102,-0.566324
50652.2,46802.1,-0.348727,1.97037
426018.0,418388.0,-0.13388,-0.207183
874146.0,261081.0,1.87589,-0.514162
443131.0,357918.0,0.669134,3.10935
174570.0,69059.3,-1.57423,-0.0522139
320274.0,40799.5,2.74934,1.10393
800502.0,135129.0,2.46455,0.382491
142744.0,124594.0,-0.526498,-2.76406
729596.0,379331.0,-1.26775,-2.16479
583341.0,454603.0,0.727927,-1.35702
1194530.0,1141650.0,0.162496,-2.40008
141556.0,47222.5,-1.76052,1.83668
1456320.0,754663.0,-1.26249,-1.2796
397049.0,330279.0,-0.614723,-1.26195
167819.0,156116.0,-0.269788,0.982079
194200.0,67979.1,-1.70647,1.46982
420638.0,243808.0,1.13675,1.27835
2129430.0,468978.0,-2.19377,1.77852
997247.0,762808.0,0.755011,0.577138
302580.0,57564.1,-2.34262,1.01055
625113.0,562701.0,0.457357,0.0726317
47106.6,46825.2,0.0606051,-2.79307
762983.0,114021.0,-2.58805,-0.264755
628315.0,435504.0,-0.898,-0.880464
2779770.0,426000.0,2.56257,-1.0228
273493.0,227667.0,0.618567,0.782377
479398.0,431515.0,0.465523,1.27444
520086.0,172195.0,1.76965,-0.452962
308865.0,69125.6,-2.17656,-1.98805
145976.0,47162.4,1.79386,-2.0961
32732.0,25474.6,0.72518,2.4592
82463.1,35160.2,1.49194,-3.06021
204707.0,37159.8,2.38979,-1.18832
384329.0,102815.0,-1.99068,0.90977
56754.9,39883.4,-0.881786,-1.37414
883288.0,554722.0,1.0297,-1.82508
410844.0,182904.0,1.44724,-2.11281
196398.0,81994.4,-1.5164,0.96822
456310.0,430449.0,-0.340497,-0.00578942
40764.0,40099.1,0.164686,2.67103
154856.0,43346.8,1.94528,-3.05305
53857.1,51573.3,-0.00448354,-2.92219
176358.0,31898.7,2.39331,-0.525774
263305.0,57249.4,2.20637,-2.03786
1291600.0,79762.3,-3.4767,-0.25058
478050.0,267038.0,1.18442,-1.62864
44645.4,40334.0,-0.449951,1.63324
680971.0,499029.0,-0.824101,-0.396332
269764.0,37852.3,2.65182,2.68835
236765.0,229911.0,-0.242902,1.40657
168289.0,110614.0,0.974889,-0.428495
374198.0,32447.2,-3.13631,-0.116438
283804.0,128725.0,-1.42324,-2.36792
144246.0,43208.6,-1.87177,0.968146
201045.0,90396.4,1.43565,-2.12304
740029.0,535829.0,-0.825801,-1.78526
1200760.0,845407.0,-0.886241,-1.51172
238917.0,36835.8,-2.55638,-1.55886
880708.0,491545.0,-1.1791,1.14185
465457.0,226337.0,1.34852,-0.335505
150967.0,149521.0,0.0451399,1.92006
27918.5,27429.0,-0.083315,2.78393
619900.0,543309.0,0.51949,2.00815
107829.0,84644.8,0.719574,-1.09918
713314.0,307004.0,-1.48416,-0.852989
55576.5,30569.6,1.19895,-2.49581
304433.0,238741.0,0.71975,-2.51209
1089390.0,481401.0,1.45666,2.61322
1038220.0,995984.0,0.0849184,1.17664
45839.7,42102.2,-0.333103,0.795323
607943.0,135947.0,-2.17801,-0.950731
501970.0,463006.0,0.385692,-1.81648
264246.0,100393.0,-1.619,-2.51113
102500.0,30827.2,1.8691,0.983471
39642.3,25258.5,1.01984,-0.367057
297708.0,233014.0,-0.727718,-1.87368
391448.0,41944.0,2.92347,-2.7426
128413.0,34696.6,-1.97986,0.0959396
397165.0,165092.0,-1.52389,2.74661
1435630.0,384846.0,-1.98846,0.616913
1038080.0,115243.0,-2.88735,-2.06315
136604.0,28330.0,-2.25507,-1.40593
279702.0,171677.0,1.06853,-0.389546
55238.3,23536.3,-1.49294,2.98125
525119.0,411776.0,0.684949,-3.08944
426287.0,186014.0,-1.45989,1.71361
1391790.0,472073.0,-1.74318,1.26709
162921.0,106206.0,0.986312,1.39032
465554.0,417096.0,0.452815,2.15598
1387500.0,806049.0,-1.13354,-1.46089
77841.8,62761.0,0.670112,1.26488
57251.4,55573.1,-0.23067,1.35426
427768.0,409603.0,-0.240681,2.25817
40455.7,38278.7,-0.237388,1.46858
112849.0,100159.0,-0.482628,1.32433
310312.0,38320.7,2.78077,2.9881
237999.0,77574.3,-1.78465,3.01644
133822.0,33245.9,-2.06613,-1.15904
1557650.0,936885.0,1.091,-0.254305
386569.0,26005.0,3.39081,-1.18707
597255.0,44054.7,-3.29858,-3.01059
81293.1,67553.0,-0.569781,-1.93738
184924.0,22954.9,2.77509,-0.853601
215136.0,28439.7,2.71187,-0.899256
102888.0,85478.0,0.5938,2.4789
62078.1,23851.6,1.61,1.44218
402384.0,101095.0,2.05816,3.00535
172953.0,166712.0,0.150527,-0.37708
240646.0,23135.9,-3.0326,-1.10613
944938.0,788034.0,-0.587431,-0.868157
548092.0,92396.3,-2.46563,-0.125316
1481420.0,293764.0,2.30081,-1.15216
144898.0,113339.0,-0.719641,0.601117
311596.0,206287.0,-0.967784,-2.84207
853027.0,537964.0,-1.0319,-1.90404
43965.0,41588.0,-0.322985,0.313879
104854.0,94168.5,-0.42624,-2.63797
498176.0,375404.0,-0.777336,0.339437
501841.0,363640.0,-0.843338,1.28871
764538.0,725677.0,-0.22554,2.95496
701674.0,628836.0,-0.470639,0.101822
407831.0,71330.0,-2.42768,1.86907
960403.0,944340.0,0.138736,0.132425
390547.0,29812.4,3.26408,-0.242504
105568.0,29732.9,-1.93673,2.03413
157854.0,62857.8,1.56683,2.43523
148582.0,128563.0,0.545527,-1.97857
64798.3,30303.3,1.38885,0.684636
546239.0,459944.0,-0.581698,-2.19288
162116.0,117117.0,0.831396,-0.528814
900331.0,602685.0,0.952971,-0.650172
148677.0,137382.0,0.388607,0.58485
379283.0,213242.0,1.17751,2.96566
630619.0,618205.0,-0.0366982,3.05812
645156.0,100841.0,2.54248,1.49728
107022.0,42304.0,1.57438,0.315592
613644.0,598469.0,-0.204618,0.0600104
750154.0,608654.0,0.666592,0.227851
736547.0,644885.0,0.468846,-0.379238
286955.0,215629.0,0.764909,-2.9973
501051.0,207122.0,1.52563,-1.12964
67158.6,42999.0,1.009,-1.2699
54968.2,27424.7,-1.31905,1.72071
917620.0,30895.1,-4.08399,3.02884
573949.0,225369.0,-1.5859,1.63471
611351.0,579770.0,0.252396,-1.28972
258354.0,207079.0,-0.653866,-0.585608
102223.0,30132.5,1.89069,2.76127
224052.0,51599.7,-2.14766,1.92901
583371.0,115762.0,-2.29996,2.32721
63968.4,62309.6,0.211323,-2.19815
772699.0,689915.0,0.470719,-2.48616
514306.0,502298.0,0.107662,0.130652
311996.0,109987.0,1.7024,-2.18856
80229.2,31411.7,-1.58703,1.56236
114585.0,104475.0,-0.410799,-2.76727
213208.0,200320.0,-0.314721,-1.3213
2417260.0,745868.0,-1.84378,-0.723057
185075.0,181026.0,0.106482,1.70826
1453450.0,1030230.0,-0.873163,1.26117
555787.0,552568.0,-0.0677487,0.286729
153625.0,132671.0,0.534604,-0.168899
40314.1,33306.6,-0.59494,-3.03517
270375.0,23970.1,-3.11401,0.193393
360822.0,348899.0,-0.251756,-2.90873
552662.0,476234.0,-0.525571,1.50292
126449.0,115217.0,-0.341095,-0.380241
750716.0,657297.0,0.454882,1.1207
493221.0,491117.0,-0.0675893,1.42938
84753.9,31726.6,-1.63266,-1.50414
556866.0,465089.0,0.60808,1.61489
1565920.0,919674.0,-1.12503,-2.64644
68666.0,27717.4,1.54864,2.36589
357517.0,221805.0,-1.04334,1.2758
271819.0,24791.0,3.08551,0.893034
77176.1,75955.5,-0.00362158,1.21441
247094.0,103684.0,-1.51022,-0.1234
376660.0,304243.0,-0.675618,2.27456
204525.0,168186.0,0.612139,-1.15553
190694.0,23043.6,2.80254,1.00904
68495.9,51019.0,0.792902,2.90113
702656.0,240969.0,1.72879,0.24484
45417.8,34083.8,0.772576,-1.38551
1240520.0,1156220.0,0.370259,2.05945
348460.0,47928.7,-2.6719,0.646652
182632.0,24705.9,2.68874,-1.38425
281770.0,275947.0,-0.18247,2.09249
46136.7,31549.2,-0.913128,-1.62649
264788.0,70101.8,-2.00217,-0.833543
765436.0,752146.0,-0.161039,1.10173
130281.0,31777.8,-2.08776,-0.457971
471874.0,447692.0,-0.188545,1.00258
381092.0,225849.0,-1.09888,-0.195031
607171.0,358362.0,-1.09645,3.04882
57100.2,51722.9,0.434214,-1.93231
212163.0,60664.3,1.92272,0.483299
46221.0,45016.0,0.181803,-0.612354
41872.9,39913.2,0.171907,-1.96121
699847.0,693778.0,0.0468753,-2.39738
778685.0,419040.0,-1.22996,-2.70971
460102.0,225797.0,-1.33466,-0.069503
26814.5,26693.9,0.0619951,1.06411
404455.0,373424.0,-0.402761,0.54598
97150.3,81662.8,-0.602847,-0.198966
81278.4,55485.1,-0.919673,1.70086
282525.0,125063.0,1.45402,1.4673
327078.0,277045.0,0.584697,1.83475
145739.0,94732.3,0.990806,2.98308
332803.0,30953.2,-3.06573,2.32278
1416040.0,796536.0,1.17597,-0.613405
436915.0,354395.0,-0.651777,2.6868
807893.0,136924.0,2.45959,0.0860748
169568.0,48434.7,-1.92291,-2.09099
70518.5,38798.2,1.1932,-2.97384
1225570.0,1220410.0,0.0651795,0.204873
517635.0,345003.0,-0.960967,0.633515
503027.0,410776.0,0.638876,-1.81567
614536.0,496871.0,0.654526,-2.42967
675531.0,672653.0,-0.0325092,-0.124841
809918.0,88579.7,-2.90302,0.817218
323354.0,200084.0,1.05605,-2.02197
666892.0,661301.0,0.0373756,-2.69734
220210.0,73616.3,-1.75782,-0.278126
413939.0,286403.0,-0.90308,-3.04206
71647.2,46146.1,1.00063,-2.80898
400973.0,312449.0,-0.722224,0.460397
101889.0,71062.4,0.89811,-1.2518
39662.9,31825.0,0.669335,1.63561
1138310.0,1128000.0,0.056152,2.14854
1330760.0,573697.0,-1.48423,0.364496
760175.0,653571.0,0.538473,0.770141
369955.0,170763.0,-1.40618,1.31772
51322.3,48658.2,0.245889,-2.20016
1663610.0,1284820.0,0.748442,-1.79591
776884.0,622386.0,-0.662295,-0.997549
104052.0,60568.3,1.12648,2.29659
876929.0,535744.0,1.07325,-0.652498
2382900.0,135836.0,-3.55683,-0.764146
479882.0,266503.0,-1.18793,-0.888599
928931.0,154072.0,2.48225,-1.2194
298175.0,39300.0,2.7148,-1.99936
37159.5,36447.9,-0.0524941,-0.338138
678505.0,608843.0,-0.453794,-2.9755
68027.2,49111.0,-0.848705,1.13747
1577530.0,712473.0,-1.4312,3.01912
81141.7,26819.3,-1.76751,-0.83024
71275.6,50992.1,0.855141,1.5066
58197.2,52038.2,-0.456261,-2.29999
1086840.0,784094.0,0.846924,3.11905
569372.0,478396.0,0.604187,-0.212508
543605.0,26638.6,3.70837,-1.76838
204143.0,200895.0,-0.00935844,-1.9729
70238.8,46760.5,-0.926695,-2.80508
61786.3,56844.3,-0.411493,-0.430742
925736.0,839437.0,0.448644,-0.658889
28183.1,28101.6,-0.00868593,-2.11124
1415600.0,26962.7,4.6539,1.51168
101483.0,62786.7,-1.05418,0.420232
115469.0,25316.6,2.19766,-0.501341
365238.0,26160.0,-3.32795,-3.01709
79381.5,32087.6,1.54797,-0.514344
140099.0,29948.2,-2.22423,1.95872
464120.0,382485.0,0.628333,1.08029
280127.0,71975.2,-2.03474,-0.917987
673731.0,670592.0,0.0921649,-2.50875
486386.0,27341.8,3.57093,1.35959
653104.0,36583.2,3.57445,1.87428
215756.0,167317.0,0.740098,1.36073
1378090.0,1009650.0,0.828943,-2.33946
530069.0,157286.0,1.88442,-1.44007
43475.0,24336.3,1.1819,-2.19876
1177660.0,195002.0,-2.48435,2.94336
272819.0,72307.8,2.00101,1.22303
2364520.0,1143530.0,-1.35492,-2.1393
201462.0,198193.0,-0.0764418,-1.27149
515419.0,277833.0,-1.22821,0.590312
257971.0,97793.2,1.62125,-2.47369
1745120.0,42396.4,-4.41049,1.65623
71295.9,63988.5,-0.460497,-0.70276
318683.0,226332.0,0.866702,1.30305
293897.0,122644.0,1.51698,0.0712373
209749.0,44610.6,-2.22934,0.475205
986083.0,770707.0,0.728565,-2.05518
275844.0,236785.0,0.555485,-0.0875199
245237.0,75532.4,-1.84454,1.10547
238560.0,189396.0,-0.694094,0.600131
250432.0,241502.0,-0.265365,-1.50399
124261.0,28763.8,-2.14155,3.02435
367956.0,307742.0,-0.603,1.00001
126479.0,27482.9,2.2061,-1.72883
475652.0,383467.0,0.678401,-1.32512
80048.3,75470.8,0.328502,-2.60908
292781.0,35739.2,-2.79226,-2.58929
170966.0,120759.0,-0.876072,2.54305
495755.0,237952.0,-1.36021,2.68896
307991.0,44048.8,2.63235,-1.82953
574360.0,412000.0,0.854064,-1.7619
166919.0,23157.5,2.66268,2.12088
91666.3,88295.9,-0.110394,-0.588134
128951.0,55878.6,-1.47844,-1.32183
963068.0,658377.0,0.926474,-1.06579
525119.0,332801.0,1.02453,2.51712
1333860.0,1164650.0,-0.506673,1.85809
403049.0,246765.0,-1.06682,-1.95704
32321.7,30457.2,-0.296642,-0.732497
430396.0,271054.0,1.02953,1.96325
197593.0,164242.0,0.623306,0.50612
131511.0,117303.0,0.481348,3.11138
1821490.0,1215320.0,-0.958149,0.336531
340601.0,262942.0,-0.743472,1.79011
174044.0,67319.6,1.59745,2.75164
77894.4,72991.5,-0.331953,-2.70475
1073020.0,414332.0,1.60062,0.536157
160731.0,133023.0,0.581811,2.4701
704384.0,243268.0,1.72444,2.11292
87949.1,60628.0,-0.884581,0.495578
1038060.0,1016980.0,-0.188856,-2.37714
576255.0,58211.1,-2.98302,-0.317278
218912.0,202636.0,-0.384805,2.70016
244271.0,221289.0,0.428173,1.83842
1853770.0,899699.0,1.35104,1.9194
873037.0,713384.0,-0.654627,-0.798544
170328.0,112746.0,0.957411,-2.06825
220648.0,41934.2,2.34392,-2.27078
92293.7,90535.7,-0.163909,-0.780133
135536.0,80802.1,-1.0981,-2.1891
271556.0,270612.0,0.0328688,-2.22831
183750.0,95729.1,1.26512,-2.73115
1722890.0,1314960.0,-0.768292,-2.2365
113385.0,58029.3,1.28029,-2.8034
50734.7,30195.3,-1.09496,2.18876
128500.0,77080.9,1.08664,-2.42437
591737.0,281040.0,1.36986,-2.10656
797516.0,145843.0,-2.38346,-2.93965
330921.0,167321.0,-1.30248,1.47713
27882.8,27799.8,0.0406668,-1.37518
179042.0,128575.0,-0.852788,0.620134
613689.0,33064.5,-3.61337,3.01297
235310.0,38172.7,2.50428,-2.99514
665953.0,24778.0,-3.98399,-0.319351
70210.9,33366.4,-1.36537,-0.805001
568729.0,296398.0,1.26696,0.968527
455104.0,423667.0,-0.376859,2.43949
91627.2,38972.8,-1.49249,3.1229
173965.0,113831.0,0.968964,2.96145
59928.7,35357.8,-1.11041,1.21341
312441.0,33337.4,-2.92796,1.15732
963637.0,942301.0,0.107249,1.70898
238435.0,237988.0,-0.0281735,-0.414532
336103.0,182975.0,1.20817,2.09879
70354.8,67895.8,0.239668,2.02868
125460.0,40125.7,1.80523,3.12113
986083.0,602624.0,1.07315,-2.05785
234632.0,23347.6,-2.99818,1.35639
820221.0,789018.0,-0.263461,-3.11667
1589950.0,694018.0,-1.46976,-2.8994
426470.0,25381.2,3.51362,1.68278
796504.0,788541.0,0.0914927,-2.73561
344625.0,132913.0,-1.60105,0.874398
974327.0,798289.0,-0.652069,-0.474486
882007.0,878936.0,0.0406732,0.421765
65455.1,27692.1,1.50073,-1.0587
89235.6,55900.3,1.03559,-3.04084
691013.0,537939.0,0.734594,-2.66571
111720.0,88447.7,-0.694678,-0.458897
244138.0,241231.0,-0.00903926,-1.91927
838317.0,815406.0,-0.162723,-1.4725
46740.6,40455.0,0.540888,-2.72405
34509.4,31088.8,0.380934,-2.69265
130325.0,75107.0,1.1336,1.7774
2546160.0,627340.0,-2.07827,-2.11361
87079.9,31345.6,-1.67751,1.65544
465836.0,23937.2,-3.66078,-3.11647
36090.3,35914.2,0.0365853,-2.40525
606505.0,476137.0,0.723813,-1.84274
33264.2,30364.7,0.399222,-1.73494
1040620.0,867435.0,0.620393,-2.02081
164633.0,80732.2,1.33374,-1.43658
1237010.0,132455.0,-2.92418,1.42245
777047.0,50669.3,-3.42212,1.39221
93712.1,83931.2,-0.462404,-0.964221
1204850.0,1137110.0,0.336513,2.88027
726267.0,606501.0,-0.606733,-0.842153
97757.4,79937.9,-0.633013,-0.761714
1149080.0,1132860.0,-0.159879,-1.95096
61763.5,35521.4,-1.14128,-1.95419
47078.1,46555.4,0.0473799,-2.3647
455493.0,450138.0,-0.022729,2.12051
447358.0,172377.0,-1.60497,-1.34801
502518.0,259357.0,-1.27261,-2.17995
276095.0,213625.0,0.741121,0.602882
800758.0,533471.0,0.94987,-1.99364
163232.0,70523.9,-1.46713,1.75663
1240950.0,338459.0,-1.97002,-0.673523
1812710.0,145311.0,3.21517,-1.96979
468524.0,463936.0,-0.0945491,-0.704548
470509.0,447966.0,-0.258623,-2.80684
329925.0,163917.0,-1.32061,-2.42786
343130.0,337979.0,-0.16263,3.10789
782928.0,146376.0,-2.36065,-0.0205939
84601.8,42470.7,-1.30203,0.0984634
208257.0,186620.0,-0.46909,1.3386
122010.0,120073.0,-0.151703,1.69336
558441.0,192506.0,1.72635,0.342029
165285.0,66899.9,-1.553,-2.08208
114578.0,107620.0,0.269964,-1.30916
134334.0,32389.2,-2.09981,3.04842
349620.0,25954.7,-3.2922,-0.737083
254083.0,43144.7,2.45843,-2.91304
1243100.0,349312.0,-1.94136,1.70385
204548.0,102733.0,1.30613,-2.06919
272533.0,261113.0,0.274511,-0.827448
473685.0,234154.0,-1.32979,1.22673
191089.0,56083.3,1.89635,0.826914
182179.0,159072.0,0.529949,2.09446
136534.0,66266.1,-1.34822,0.920863
102413.0,44985.8,-1.45772,-1.84699
83762.9,40721.5,-1.34659,1.37381
271708.0,112187.0,-1.52794,-1.54777
691711.0,541041.0,0.727113,2.24081
57966.3,46192.5,-0.692663,0.571646
234545.0,73011.0,-1.83453,0.800565
256003.0,28457.0,-2.88645,2.37929
44046.7,43115.3,0.0527514,0.220467
322683.0,245362.0,0.771553,-2.23633
418417.0,319305.0,-0.766138,1.82906
584890.0,172742.0,1.88828,1.12504
434242.0,432376.0,0.0890871,-1.77701
354828.0,351347.0,-0.0239709,-0.70294
1528770.0,344980.0,-2.16849,-1.53134
63641.3,33761.9,-1.24625,2.41115
99735.9,25381.4,-2.04269,-0.741724
669405.0,638731.0,-0.293122,0.272995
527146.0,387921.0,0.820782,2.21246
77683.0,30018.8,1.60339,-1.57333
209222.0,69537.0,-1.76268,0.324946
804986.0,796213.0,-0.125108,-2.35258
116264.0,73435.4,-1.02544,0.266824
1359730.0,1246410.0,0.394371,0.957551
157683.0,152773.0,-0.201665,-0.276339
361717.0,242713.0,-0.952626,-0.435384
694432.0,692498.0,0.06394,-2.5246
1080190.0,291338.0,1.98477,-3.09142
166237.0,75907.3,-1.41593,1.51757
861942.0,220050.0,-2.04103,-1.25199
525247.0,444113.0,-0.561177,3.07538
1057030.0,440250.0,-1.51581,-0.823416
237441.0,214517.0,-0.435681,-0.583952
578713.0,25218.5,3.82587,1.09008
247243.0,79339.6,-1.80142,2.68981
460951.0,62626.6,-2.68435,-0.973152
360451.0,337320.0,0.353874,-2.41893
206359.0,141285.0,-0.919737,-0.80905
127854.0,90886.7,0.859276,2.39879
253981.0,79448.1,1.82861,-0.907225
619748.0,423755.0,0.927687,-0.360276
281876.0,29702.9,2.94044,-0.771333
127204.0,45573.2,1.68475,2.88513
261996.0,147686.0,1.17382,0.889971
187525.0,177007.0,-0.172844,-1.24076
242896.0,31340.5,-2.73621,1.73443
710981.0,531803.0,-0.793912,-1.29823
88570.3,87016.5,0.101029,-1.51806
156148.0,86495.2,1.19098,-2.44772
121502.0,86196.6,-0.872518,0.11919
189916.0,116695.0,1.06508,1.19545
26952.0,26522.1,-0.148553,0.0430202
565392.0,382077.0,0.942979,2.19567
1262400.0,212018.0,-2.46962,-0.410268
309972.0,201579.0,-0.992265,-0.308284
187619.0,26134.8,2.65903,-0.899231
119737.0,117083.0,0.19341,-1.44852
222920.0,220387.0,-0.127924,-0.777099
755388.0,385271.0,1.28127,2.42467
1113590.0,978103.0,-0.507042,0.334775
161476.0,66341.4,1.5345,-2.77924
170845.0,66040.1,1.60137,-2.38402
560422.0,549086.0,0.149149,3.05997
69919.9,52910.7,0.769662,0.94157
